Order, Line, Status, Promised, Scheduled Ship Date, Issue, Missing Materials 
77375,1,Machine Shop Started,Regular,12.02.2019,0,Material,Partial Order,
77375,2,Machine Shop Started,Regular,12.02.2019,0,Material,Partial Order,
77375,3,Machine Shop Started,Regular,12.02.2019,0,Material,Partial Order,
77375,5,Machine Shop Started,Regular,12.02.2019,0,Material,Partial Order,
77375,6,Machine Shop Started,Regular,12.02.2019,0,Material+Cartridge,Partial Order,
77375,7,Machine Shop Started,Regular,12.02.2019,0,Material+Cartridge,Partial Order,
77375,8,Machine Shop Started,Regular,12.02.2019,0,Material,Partial Order,
79135,1,Machine Shop Started,High Priority,13.02.2019,0,Material+Cartridge,Partial Order,
78908,1,Scheduled/Released,Regular,15.02.2019,Others,Material,Complete,
79164,1,Scheduled/Released,Regular,11.02.2019,0,+Cartridge,Partial Order,
78603,1,Machine Shop Started,Regular,12.02.2019,Shortage,Material+Cartridge,Partial Order,
78603,2,Machine Shop Started,Regular,12.02.2019,0,Material+Cartridge,Partial Order,
78637,1,Machine Shop Finished,Regular,05.02.2019,0,nan,Partial Order,
78637,2,Machine Shop Started,Regular,05.02.2019,0,nan,Partial Order,
78887,1,Scheduled/Released,Regular,14.02.2019,0,Material+Cartridge,Partial Order,
77630,1,Scheduled/Released,High Priority,08.02.2019,0,Material+Cartridge,Partial Order,
77630,2,Scheduled/Released,High Priority,08.02.2019,0,Material+Cartridge,Partial Order,
77630,3,Scheduled/Released,High Priority,08.02.2019,0,Material+Cartridge,Partial Order,
78535,1,Machine Shop Started,Regular,12.02.2019,0,Material+Cartridge,Partial Order,
78535,2,Machine Shop Started,Regular,12.02.2019,0,Material+Cartridge,Partial Order,
78535,3,Machine Shop Started,Regular,12.02.2019,0,Material+Cartridge,Partial Order,
78535,4,Machine Shop Started,Regular,12.02.2019,nan,Material+Cartridge,Partial Order,
78984,1,Scheduled/Released,High Priority,14.02.2019,0,Material+Cartridge,Partial Order,
73699,20,Machine Shop Started,Regular,18.02.2019,0,Material+Cartridge,Partial Order,
73699,21,Machine Shop Started,Regular,18.02.2019,0,Material+Cartridge,Partial Order,
73699,22,Machine Shop Started,Regular,18.02.2019,0,Material+Cartridge,Partial Order,
73699,28,Machine Shop Started,Regular,18.02.2019,0,Material+Cartridge,Partial Order,
73699,29,Machine Shop Started,Regular,18.02.2019,0,Material+Cartridge,Partial Order,
73699,30,Machine Shop Started,Regular,18.02.2019,0,Material+Cartridge,Partial Order,
73699,31,Machine Shop Started,Regular,18.02.2019,0,Material+Cartridge,Partial Order,
73699,32,Machine Shop Started,Regular,18.02.2019,0,Material+Cartridge,Partial Order,
73699,33,Machine Shop Started,Regular,18.02.2019,0,Material+Cartridge,Partial Order,
73699,34,Machine Shop Started,Regular,18.02.2019,0,Material+Cartridge,Partial Order,
73699,35,Machine Shop Started,Regular,18.02.2019,0,Material+Cartridge,Partial Order,
73699,36,Machine Shop Started,Regular,18.02.2019,0,Material+Cartridge,Partial Order,
79170,1,Machine Shop Started,Regular,01.02.2019,0,Material+Cartridge,Partial Order,
78545,1,Scheduled/Released,Regular,07.02.2019,0,+Cartridge,Partial Order,
72221,1,Machine Shop Finished,Regular,07.02.2019,0,Material,Partial Order,
